2025-05-19T21:18:26.948413,10,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:23:41.364337,9,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:24:01.142324,10,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:24:18.820601,8,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:24:33.730609,9,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:24:47.440297,8,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:25:03.468359,10,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:25:17.368159,7,0.7208693623542786,"John Doe
Skills: Python, SQL, Machine Learning
Experience: Data Scientist at XYZ (2020-present)
Education: BS Computer Science","Data Scientist Position
Requirements: Python, ML, SQL
Qualifications: 3+ years experience"
2025-05-19T21:31:44.613844,10,0.6700245141983032,"John Doe
Senior Software Engineer
john.doe@email.com | (123) 456-7890 | San Francisco, CA

SUMMARY:
- 8+ years experience in full-stack development
- Specialized in Python and JavaScript ecosystems
- AWS Certified Solutions Architect

TECHNICAL SKILLS:
- Languages: Python, JavaScript, TypeScript
- Frameworks: Django, React, Node.js
- Databases: PostgreSQL, MongoDB
- DevOps: Docker, Kubernetes, AWS

EXPERIENCE:
Senior Software Engineer @ TechCorp (2020-Present)
- Led migration to microservices architecture
- Reduced API response time by 40%
- Mentored 5 junior developers

Software Developer @ WebSolutions (2016-2020)
- Implemented CI/CD pipelines
- Developed 10+ REST APIs

EDUCATION:
MS in Computer Science
Stanford University, 2016","Python Developer Position

COMPANY: TechInnovators Inc.

RESPONSIBILITIES:
- Develop and maintain Python applications
- Design RESTful APIs using Django/Flask
- Collaborate with frontend developers
- Write unit and integration tests

REQUIREMENTS:
- 3+ years Python experience
- Knowledge of Django or Flask frameworks
- Experience with relational databases
- Understanding of CI/CD pipelines

NICE TO HAVE:
- AWS experience
- React/JavaScript knowledge
- Open source contributions

EDUCATION:
BS in Computer Science or related field"
2025-05-19T22:03:45.228007,9,0.6700245141983032,"John Doe
Senior Software Engineer
john.doe@email.com | (123) 456-7890 | San Francisco, CA

SUMMARY:
- 8+ years experience in full-stack development
- Specialized in Python and JavaScript ecosystems
- AWS Certified Solutions Architect

TECHNICAL SKILLS:
- Languages: Python, JavaScript, TypeScript
- Frameworks: Django, React, Node.js
- Databases: PostgreSQL, MongoDB
- DevOps: Docker, Kubernetes, AWS

EXPERIENCE:
Senior Software Engineer @ TechCorp (2020-Present)
- Led migration to microservices architecture
- Reduced API response time by 40%
- Mentored 5 junior developers

Software Developer @ WebSolutions (2016-2020)
- Implemented CI/CD pipelines
- Developed 10+ REST APIs

EDUCATION:
MS in Computer Science
Stanford University, 2016","Python Developer Position

COMPANY: TechInnovators Inc.

RESPONSIBILITIES:
- Develop and maintain Python applications
- Design RESTful APIs using Django/Flask
- Collaborate with frontend developers
- Write unit and integration tests

REQUIREMENTS:
- 3+ years Python experience
- Knowledge of Django or Flask frameworks
- Experience with relational databases
- Understanding of CI/CD pipelines

NICE TO HAVE:
- AWS experience
- React/JavaScript knowledge
- Open source contributions

EDUCATION:
BS in Computer Science or related field"
2025-05-19T22:09:00.359144,1,0.3945896327495575,"John Doe
Senior Software Engineer
john.doe@email.com | (123) 456-7890 | San Francisco, CA

SUMMARY:
- 8+ years experience in full-stack development
- Specialized in Python and JavaScript ecosystems
- AWS Certified Solutions Architect

TECHNICAL SKILLS:
- Languages: Python, JavaScript, TypeScript
- Frameworks: Django, React, Node.js
- Databases: PostgreSQL, MongoDB
- DevOps: Docker, Kubernetes, AWS

EXPERIENCE:
Senior Software Engineer @ TechCorp (2020-Present)
- Led migration to microservices architecture
- Reduced API response time by 40%
- Mentored 5 junior developers

Software Developer @ WebSolutions (2016-2020)
- Implemented CI/CD pipelines
- Developed 10+ REST APIs

EDUCATION:
MS in Computer Science
Stanford University, 2016","Social Media Marketing Specialist

COMPANY: DigitalGrowth Agency

KEY RESPONSIBILITIES:
- Manage social media accounts (Facebook, Instagram, LinkedIn)
- Create engaging content calendar
- Analyze performance metrics
- Run paid social campaigns

QUALIFICATIONS:
- 1+ years social media experience
- Familiarity with analytics tools
- Strong writing skills
- Creative thinking

SKILLS REQUIRED:
- Content creation
- Basic graphic design
- Data analysis
- Trend awareness

BONUS SKILLS:
- Video editing
- Paid ad experience
- Influencer outreach"
2025-05-19T22:09:24.069875,1,0.3945896327495575,"John Doe
Senior Software Engineer
john.doe@email.com | (123) 456-7890 | San Francisco, CA

SUMMARY:
- 8+ years experience in full-stack development
- Specialized in Python and JavaScript ecosystems
- AWS Certified Solutions Architect

TECHNICAL SKILLS:
- Languages: Python, JavaScript, TypeScript
- Frameworks: Django, React, Node.js
- Databases: PostgreSQL, MongoDB
- DevOps: Docker, Kubernetes, AWS

EXPERIENCE:
Senior Software Engineer @ TechCorp (2020-Present)
- Led migration to microservices architecture
- Reduced API response time by 40%
- Mentored 5 junior developers

Software Developer @ WebSolutions (2016-2020)
- Implemented CI/CD pipelines
- Developed 10+ REST APIs

EDUCATION:
MS in Computer Science
Stanford University, 2016","Social Media Marketing Specialist

COMPANY: DigitalGrowth Agency

KEY RESPONSIBILITIES:
- Manage social media accounts (Facebook, Instagram, LinkedIn)
- Create engaging content calendar
- Analyze performance metrics
- Run paid social campaigns

QUALIFICATIONS:
- 1+ years social media experience
- Familiarity with analytics tools
- Strong writing skills
- Creative thinking

SKILLS REQUIRED:
- Content creation
- Basic graphic design
- Data analysis
- Trend awareness

BONUS SKILLS:
- Video editing
- Paid ad experience
- Influencer outreach"
2025-05-19T22:10:39.989577,8,0.6578459739685059,"John Doe
Senior Software Engineer
john.doe@email.com | (123) 456-7890 | San Francisco, CA

SUMMARY:
- 8+ years experience in full-stack development
- Specialized in Python and JavaScript ecosystems
- AWS Certified Solutions Architect

TECHNICAL SKILLS:
- Languages: Python, JavaScript, TypeScript
- Frameworks: Django, React, Node.js
- Databases: PostgreSQL, MongoDB
- DevOps: Docker, Kubernetes, AWS

EXPERIENCE:
Senior Software Engineer @ TechCorp (2020-Present)
- Led migration to microservices architecture
- Reduced API response time by 40%
- Mentored 5 junior developers

Software Developer @ WebSolutions (2016-2020)
- Implemented CI/CD pipelines
- Developed 10+ REST APIs

EDUCATION:
MS in Computer Science
Stanford University, 2016","Python Developer Position

COMPANY: TechInnovators Inc.

RESPONSIBILITIES:
- Develop and maintain Python applications
- Design RESTful APIs using Django/Flask
- Collaborate with frontend developers
- Write unit and integration tests

REQUIREMENTS:
- 3+ years Python experience
- Knowledge of Django or Flask frameworks
- Experience with relational databases
- Understanding of CI/CD pipelines

NICE TO HAVE:
- AWS experience
- React/JavaScript knowledge
- Open source contributions

EDUCATION:
BS in Computer Science or related field"
